t,vacc_status,symptomatic,asymptomatic,hospitalised,dead
45,vaccinated,0.8660254037844386,1.7320508075688772,0.0,0.0
46,unvaccinated,1.118033988749895,3.122498999199199,0.0,0.0
46,vaccinated,0.7071067811865476,1.5,0.0,0.0
47,unvaccinated,1.224744871391589,5.07444578254611,0.0,0.0
47,vaccinated,0.7071067811865476,1.6583123951777,0.0,0.0
48,unvaccinated,0.7071067811865476,4.898979485566356,0.0,0.0
48,vaccinated,0.5,1.4142135623730951,0.0,0.0
49,unvaccinated,0.5,2.6457513110645907,0.0,0.0
49,vaccinated,0.7071067811865476,1.5811388300841898,0.0,0.0
50,unvaccinated,0.7071067811865476,2.345207879911715,0.0,0.0
50,vaccinated,0.7071067811865476,0.8660254037844386,0.0,0.0
51,unvaccinated,1.0,4.123105625617661,0.0,0.0
51,vaccinated,0.7071067811865476,2.692582403567252,0.0,0.0
52,unvaccinated,0.8660254037844386,4.415880433163924,0.0,0.0
52,vaccinated,0.5,1.118033988749895,0.0,0.0
53,unvaccinated,1.118033988749895,3.3166247903554,0.0,0.0
53,vaccinated,0.8660254037844386,1.7320508075688772,0.0,0.0
54,unvaccinated,1.224744871391589,3.24037034920393,0.0,0.0
54,vaccinated,0.8660254037844386,1.5,0.0,0.0
55,unvaccinated,1.3228756555322954,2.8284271247461903,0.0,0.0
55,vaccinated,1.118033988749895,1.5,0.0,0.0
56,unvaccinated,0.0,3.427827300200522,0.0,0.0
56,vaccinated,0.5,2.29128784747792,0.0,0.0
57,unvaccinated,0.5,2.8722813232690143,0.0,0.0
57,vaccinated,0.7071067811865476,1.5,0.0,0.0
58,unvaccinated,0.5,2.598076211353316,0.0,0.0
58,vaccinated,0.7071067811865476,2.1213203435596424,0.0,0.0
59,unvaccinated,1.224744871391589,3.2015621187164243,0.0,0.0
59,vaccinated,1.7320508075688772,1.6583123951777,0.0,0.0
60,unvaccinated,1.5,2.1213203435596424,0.0,0.0
60,vaccinated,1.3228756555322954,2.0,0.0,0.0
61,unvaccinated,0.5,1.9364916731037085,0.0,0.0
61,vaccinated,1.118033988749895,1.8027756377319946,0.0,0.0
62,unvaccinated,0.8660254037844386,3.0,0.0,0.0
62,vaccinated,0.7071067811865476,2.5,0.0,0.0
63,unvaccinated,0.7071067811865476,1.8708286933869707,0.0,0.0
63,vaccinated,0.7071067811865476,1.9364916731037085,0.0,0.0
64,unvaccinated,0.8660254037844386,1.9364916731037085,0.0,0.0
64,vaccinated,0.8660254037844386,1.8708286933869707,0.0,0.0
65,unvaccinated,0.5,1.8027756377319946,0.0,0.0
65,vaccinated,1.0,2.179449471770337,0.0,0.0
66,unvaccinated,1.118033988749895,1.6583123951777,0.0,0.0
66,vaccinated,1.0,2.0615528128088303,0.0,0.0
67,unvaccinated,1.0,2.23606797749979,0.0,0.0
67,vaccinated,0.8660254037844386,2.23606797749979,0.0,0.0
68,unvaccinated,0.8660254037844386,1.6583123951777,0.0,0.0
68,vaccinated,0.7071067811865476,2.9154759474226504,0.0,0.0
69,unvaccinated,0.5,2.179449471770337,0.0,0.0
69,vaccinated,0.7071067811865476,2.23606797749979,0.0,0.0
70,unvaccinated,1.4142135623730951,1.9364916731037085,0.0,0.0
70,vaccinated,1.4142135623730951,1.8708286933869707,0.0,0.0
71,unvaccinated,0.7071067811865476,2.598076211353316,0.0,0.0
71,vaccinated,1.0,2.5,0.0,0.0
72,unvaccinated,0.7071067811865476,1.8708286933869707,0.0,0.0
72,vaccinated,1.0,2.598076211353316,0.0,0.0
73,unvaccinated,0.5,1.3228756555322954,0.0,0.0
73,vaccinated,1.118033988749895,2.7386127875258306,0.0,0.0
74,unvaccinated,0.0,1.7320508075688772,0.0,0.0
74,vaccinated,1.4142135623730951,1.9364916731037085,0.0,0.0
75,unvaccinated,1.0,2.29128784747792,0.0,0.0
75,vaccinated,1.118033988749895,2.3979157616563596,0.0,0.0
76,unvaccinated,0.7071067811865476,2.3979157616563596,0.0,0.0
76,vaccinated,1.3228756555322954,3.6742346141747673,0.0,0.0
77,unvaccinated,0.0,2.0,0.0,0.0
77,vaccinated,1.0,2.9154759474226504,0.0,0.0
78,unvaccinated,1.4142135623730951,1.5,0.0,0.0
78,vaccinated,1.0,2.3979157616563596,0.0,0.0
79,unvaccinated,0.0,2.449489742783178,0.0,0.0
79,vaccinated,1.0,2.8722813232690143,0.0,0.0
80,unvaccinated,0.5,1.8708286933869707,0.0,0.0
80,vaccinated,1.118033988749895,2.1213203435596424,0.0,0.0
81,unvaccinated,0.0,1.3228756555322954,0.0,0.0
81,vaccinated,0.7071067811865476,2.5,0.0,0.0
82,unvaccinated,0.5,1.5811388300841898,0.0,0.0
82,vaccinated,1.5,2.29128784747792,0.0,0.0
83,unvaccinated,1.118033988749895,2.23606797749979,0.0,0.0
83,vaccinated,0.8660254037844386,2.9154759474226504,0.0,0.0
84,unvaccinated,1.0,2.23606797749979,0.0,0.0
84,vaccinated,1.4142135623730951,1.5811388300841898,0.0,0.0
85,unvaccinated,0.0,1.6583123951777,0.0,0.0
85,vaccinated,0.7071067811865476,3.0413812651491097,0.0,0.0
86,unvaccinated,1.3228756555322954,1.0,0.0,0.0
86,vaccinated,1.8027756377319946,3.1622776601683795,0.0,0.0
87,unvaccinated,0.8660254037844386,2.345207879911715,0.0,0.0
87,vaccinated,0.8660254037844386,1.6583123951777,0.0,0.0
88,unvaccinated,1.3228756555322954,1.8027756377319946,0.0,0.0
88,vaccinated,1.6583123951777,2.6457513110645907,0.0,0.0
89,unvaccinated,1.0,1.5811388300841898,0.0,0.0
89,vaccinated,1.3228756555322954,2.179449471770337,0.0,0.0
90,unvaccinated,0.7071067811865476,1.5,0.0,0.0
90,vaccinated,1.0,2.179449471770337,0.0,0.0
91,unvaccinated,0.5,1.4142135623730951,0.0,0.0
91,vaccinated,1.4142135623730951,1.5811388300841898,0.0,0.0
92,unvaccinated,1.0,2.0,0.0,0.0
92,vaccinated,0.5,2.692582403567252,0.0,0.0
93,unvaccinated,1.0,1.8027756377319946,0.0,0.0
93,vaccinated,1.224744871391589,2.29128784747792,0.0,0.0
94,unvaccinated,0.0,1.7320508075688772,0.0,0.0
94,vaccinated,0.8660254037844386,2.0,0.0,0.0
95,unvaccinated,0.8660254037844386,1.7320508075688772,0.0,0.0
95,vaccinated,1.224744871391589,2.8284271247461903,0.0,0.0
96,unvaccinated,0.5,2.179449471770337,0.0,0.0
96,vaccinated,1.3228756555322954,2.449489742783178,0.0,0.0
97,unvaccinated,0.7071067811865476,1.224744871391589,0.0,0.0
97,vaccinated,1.118033988749895,2.7838821814150108,0.0,0.0
98,unvaccinated,1.224744871391589,1.5,0.0,0.0
98,vaccinated,1.118033988749895,2.1213203435596424,0.0,0.0
99,unvaccinated,0.7071067811865476,2.5495097567963922,0.0,0.0
99,vaccinated,1.224744871391589,2.1213203435596424,0.0,0.0
100,unvaccinated,0.8660254037844386,2.1213203435596424,0.0,0.0
100,vaccinated,0.7071067811865476,2.29128784747792,0.0,0.0
101,unvaccinated,0.7071067811865476,1.5,0.0,0.0
101,vaccinated,1.3228756555322954,2.1213203435596424,0.0,0.0
102,unvaccinated,0.5,2.179449471770337,0.0,0.0
102,vaccinated,1.8708286933869707,2.23606797749979,0.0,0.0
103,unvaccinated,0.8660254037844386,2.179449471770337,0.0,0.0
103,vaccinated,0.8660254037844386,2.7386127875258306,0.0,0.0
104,unvaccinated,0.7071067811865476,1.224744871391589,0.0,0.0
104,vaccinated,1.6583123951777,2.7386127875258306,0.0,0.0
105,unvaccinated,0.7071067811865476,1.3228756555322954,0.0,0.0
105,vaccinated,1.118033988749895,2.29128784747792,0.0,0.0
106,unvaccinated,0.7071067811865476,1.4142135623730951,0.0,0.0
106,vaccinated,1.7320508075688772,1.8708286933869707,0.0,0.0
107,unvaccinated,0.5,1.8027756377319946,0.0,0.0
107,vaccinated,0.8660254037844386,2.5,0.0,0.0
108,unvaccinated,0.5,1.118033988749895,0.0,0.0
108,vaccinated,1.118033988749895,2.345207879911715,0.0,0.0
109,unvaccinated,1.0,1.5,0.0,0.0
109,vaccinated,1.118033988749895,2.7838821814150108,0.0,0.0
110,unvaccinated,0.7071067811865476,1.7320508075688772,0.0,0.0
110,vaccinated,0.8660254037844386,3.7416573867739413,0.0,0.0
111,unvaccinated,0.5,1.5,0.0,0.0
111,vaccinated,1.118033988749895,2.598076211353316,0.0,0.0
112,unvaccinated,0.0,2.0615528128088303,0.0,0.0
112,vaccinated,1.8027756377319946,1.4142135623730951,0.0,0.0
113,unvaccinated,0.7071067811865476,2.0615528128088303,0.0,0.0
113,vaccinated,1.5,2.29128784747792,0.0,0.0
114,unvaccinated,0.0,1.9364916731037085,0.0,0.0
114,vaccinated,1.0,2.1213203435596424,0.0,0.0
115,unvaccinated,0.7071067811865476,1.5811388300841898,0.0,0.0
115,vaccinated,2.0615528128088303,2.9154759474226504,0.0,0.0
116,unvaccinated,0.5,1.8708286933869707,0.0,0.0
116,vaccinated,1.4142135623730951,2.0,0.0,0.0
117,unvaccinated,0.7071067811865476,1.5,0.0,0.0
117,vaccinated,0.8660254037844386,2.7386127875258306,0.0,0.0
118,unvaccinated,1.0,1.5811388300841898,0.0,0.0
118,vaccinated,1.0,1.5,0.0,0.0
119,unvaccinated,0.0,1.8708286933869707,0.0,0.0
119,vaccinated,1.3228756555322954,3.122498999199199,0.0,0.0
120,unvaccinated,0.7071067811865476,1.118033988749895,0.0,0.0
120,vaccinated,1.8027756377319946,2.29128784747792,0.0,0.0
121,unvaccinated,1.5,1.5,0.0,0.0
121,vaccinated,1.224744871391589,2.449489742783178,0.0,0.0
122,unvaccinated,0.8660254037844386,2.0,0.0,0.0
122,vaccinated,1.5,1.9364916731037085,0.0,0.0
123,unvaccinated,2.0615528128088303,1.6583123951777,0.0,0.0
123,vaccinated,1.0,2.345207879911715,0.0,0.0
124,unvaccinated,1.0,1.8708286933869707,0.0,0.0
124,vaccinated,2.0,2.8722813232690143,0.0,0.0
125,unvaccinated,0.7071067811865476,1.8708286933869707,0.0,0.0
125,vaccinated,1.224744871391589,3.840572873934304,0.0,0.0
126,unvaccinated,0.8660254037844386,1.4142135623730951,0.0,0.0
126,vaccinated,0.8660254037844386,2.692582403567252,0.0,0.0
127,unvaccinated,0.8660254037844386,0.8660254037844386,0.0,0.0
127,vaccinated,1.224744871391589,1.9364916731037085,0.0,0.0
128,unvaccinated,1.118033988749895,1.8708286933869707,0.0,0.0
128,vaccinated,1.8708286933869707,2.5495097567963922,0.0,0.0
129,unvaccinated,1.4142135623730951,2.5,0.0,0.0
129,vaccinated,1.118033988749895,2.958039891549808,0.0,0.0
130,unvaccinated,0.5,1.4142135623730951,0.0,0.0
130,vaccinated,1.118033988749895,2.8284271247461903,0.0,0.0
131,unvaccinated,0.7071067811865476,2.0615528128088303,0.0,0.0
131,vaccinated,1.4142135623730951,3.872983346207417,0.0,0.0
132,unvaccinated,0.7071067811865476,2.179449471770337,0.0,0.0
132,vaccinated,1.3228756555322954,2.8722813232690143,0.0,0.0
133,unvaccinated,0.7071067811865476,2.5495097567963922,0.0,0.0
133,vaccinated,1.3228756555322954,3.2015621187164243,0.0,0.0
134,unvaccinated,0.8660254037844386,2.0,0.0,0.0
134,vaccinated,1.9364916731037085,3.0413812651491097,0.0,0.0
135,unvaccinated,0.8660254037844386,1.8027756377319946,0.0,0.0
135,vaccinated,1.3228756555322954,3.122498999199199,0.0,0.0
136,unvaccinated,0.8660254037844386,1.9364916731037085,0.0,0.0
136,vaccinated,1.3228756555322954,3.9370039370059056,0.0,0.0
137,unvaccinated,0.8660254037844386,1.5,0.5,0.0
137,vaccinated,1.7320508075688772,2.6457513110645907,0.0,0.0
138,unvaccinated,0.5,2.3979157616563596,0.0,0.0
138,vaccinated,1.9364916731037085,2.8722813232690143,0.0,0.0
139,unvaccinated,1.0,1.118033988749895,0.0,0.0
139,vaccinated,1.5811388300841898,3.391164991562634,0.0,0.0
140,unvaccinated,0.8660254037844386,1.5,0.0,0.0
140,vaccinated,1.9364916731037085,3.872983346207417,0.5,0.0
141,unvaccinated,1.0,1.3228756555322954,0.0,0.0
141,vaccinated,2.345207879911715,4.06201920231798,0.0,0.0
142,unvaccinated,1.118033988749895,1.224744871391589,0.0,0.0
142,vaccinated,1.4142135623730951,4.358898943540674,0.0,0.0
143,unvaccinated,1.224744871391589,2.0,0.0,0.0
143,vaccinated,2.0,2.6457513110645907,0.0,0.0
144,unvaccinated,1.7320508075688772,2.3979157616563596,0.0,0.0
144,vaccinated,1.7320508075688772,2.7838821814150108,0.0,0.0
145,unvaccinated,1.118033988749895,2.29128784747792,0.0,0.0
145,vaccinated,1.118033988749895,1.8708286933869707,0.0,0.0
146,unvaccinated,0.7071067811865476,2.692582403567252,0.0,0.0
146,vaccinated,2.23606797749979,3.0,0.0,0.0
147,unvaccinated,1.118033988749895,2.179449471770337,0.0,0.0
147,vaccinated,2.3979157616563596,1.9364916731037085,0.5,0.0
148,unvaccinated,0.7071067811865476,2.0615528128088303,0.0,0.0
148,vaccinated,1.5811388300841898,4.123105625617661,0.5,0.0
149,unvaccinated,1.118033988749895,3.570714214271425,0.0,0.0
149,vaccinated,1.224744871391589,4.2130748865881795,0.0,0.5
150,unvaccinated,1.224744871391589,1.6583123951777,0.0,0.0
150,vaccinated,1.3228756555322954,4.0,0.0,0.0
151,unvaccinated,0.8660254037844386,2.6457513110645907,0.0,0.0
151,vaccinated,2.3979157616563596,4.6097722286464435,0.0,0.0
152,unvaccinated,1.0,2.0,0.5,0.0
152,vaccinated,2.6457513110645907,4.301162633521313,0.5,0.0
153,unvaccinated,0.8660254037844386,2.6457513110645907,0.0,0.0
153,vaccinated,2.8284271247461903,2.5,0.0,0.0
154,unvaccinated,0.8660254037844386,2.1213203435596424,0.0,0.0
154,vaccinated,1.8027756377319946,4.330127018922194,0.0,0.0
155,unvaccinated,0.5,1.7320508075688772,0.0,0.0
155,vaccinated,2.29128784747792,5.338539126015656,0.5,0.0
156,unvaccinated,0.8660254037844386,2.8284271247461903,0.0,0.0
156,vaccinated,1.6583123951777,5.291502622129181,0.0,0.0
157,unvaccinated,0.5,3.2015621187164243,0.0,0.0
157,vaccinated,1.8027756377319946,3.8078865529319543,0.0,0.0
158,unvaccinated,1.5,2.8722813232690143,0.0,0.0
158,vaccinated,1.8027756377319946,5.0990195135927845,0.0,0.0
159,unvaccinated,1.0,2.7838821814150108,0.0,0.0
159,vaccinated,1.5,5.894913061275798,0.0,0.0
160,unvaccinated,0.8660254037844386,1.5,0.0,0.0
160,vaccinated,1.5811388300841898,5.916079783099616,0.0,0.0
161,unvaccinated,1.3228756555322954,1.6583123951777,0.0,0.0
161,vaccinated,2.29128784747792,3.5,0.0,0.0
162,unvaccinated,1.5,2.598076211353316,0.0,0.0
162,vaccinated,3.840572873934304,4.898979485566356,0.0,0.0
163,unvaccinated,2.1213203435596424,2.958039891549808,0.0,0.0
163,vaccinated,2.6457513110645907,4.898979485566356,0.0,0.0
164,unvaccinated,1.0,3.1622776601683795,0.0,0.0
164,vaccinated,1.8027756377319946,4.330127018922194,0.0,0.0
165,unvaccinated,1.224744871391589,3.2015621187164243,0.0,0.0
165,vaccinated,1.5,4.924428900898052,0.0,0.0
166,unvaccinated,1.3228756555322954,3.278719262151,0.0,0.0
166,vaccinated,1.8708286933869707,4.769696007084728,0.0,0.0
167,unvaccinated,1.224744871391589,2.692582403567252,0.0,0.0
167,vaccinated,2.8284271247461903,4.58257569495584,0.0,0.0
168,unvaccinated,0.8660254037844386,3.570714214271425,0.0,0.0
168,vaccinated,2.8722813232690143,6.144102863722254,0.0,0.0
169,unvaccinated,1.224744871391589,3.840572873934304,0.5,0.0
169,vaccinated,3.278719262151,7.123903424387503,0.0,0.0
170,unvaccinated,1.4142135623730951,3.082207001484488,0.0,0.0
170,vaccinated,3.2015621187164243,4.527692569068709,0.0,0.0
171,unvaccinated,1.5811388300841898,2.692582403567252,0.0,0.0
171,vaccinated,3.5,5.873670062235365,0.0,0.0
172,unvaccinated,1.224744871391589,3.0413812651491097,0.0,0.0
172,vaccinated,2.7386127875258306,4.47213595499958,0.5,0.0
173,unvaccinated,1.224744871391589,4.55521678957215,0.0,0.0
173,vaccinated,2.6457513110645907,6.819090848492928,0.0,0.0
174,unvaccinated,1.0,3.427827300200522,0.0,0.0
174,vaccinated,2.29128784747792,5.545268253204709,0.0,0.0
175,unvaccinated,1.118033988749895,2.449489742783178,0.0,0.0
175,vaccinated,2.7838821814150108,5.267826876426369,0.5,0.0
176,unvaccinated,1.0,3.840572873934304,0.0,0.0
176,vaccinated,2.6457513110645907,6.06217782649107,0.0,0.0
177,unvaccinated,0.8660254037844386,2.5,0.0,0.0
177,vaccinated,2.5,5.916079783099616,0.0,0.0
178,unvaccinated,1.0,4.795831523312719,0.0,0.0
178,vaccinated,2.9154759474226504,7.3484692283495345,0.0,0.0
179,unvaccinated,1.0,3.0,0.0,0.0
179,vaccinated,3.391164991562634,5.049752469181039,0.0,0.0
180,unvaccinated,1.7320508075688772,3.3541019662496847,0.5,0.0
180,vaccinated,1.4142135623730951,6.59545297913646,0.0,0.0
181,unvaccinated,0.7071067811865476,2.692582403567252,0.0,0.0
181,vaccinated,2.5,7.88986691902975,0.0,0.0
182,unvaccinated,1.3228756555322954,3.872983346207417,0.0,0.0
182,vaccinated,3.840572873934304,6.422616289332565,0.0,0.0
183,unvaccinated,1.224744871391589,3.968626966596886,0.0,0.0
183,vaccinated,3.082207001484488,6.837397165588672,0.0,0.0
184,unvaccinated,1.3228756555322954,2.598076211353316,0.0,0.0
184,vaccinated,3.3541019662496847,6.2048368229954285,0.0,0.0
185,unvaccinated,1.118033988749895,4.795831523312719,0.5,0.0
185,vaccinated,1.7320508075688772,6.557438524302,0.0,0.0
186,unvaccinated,1.3228756555322954,3.8078865529319543,0.0,0.5
186,vaccinated,1.9364916731037085,7.106335201775948,0.0,0.0
187,unvaccinated,2.1213203435596424,3.0413812651491097,0.0,0.0
187,vaccinated,2.449489742783178,8.73212459828649,0.0,0.0
188,unvaccinated,1.6583123951777,4.636809247747852,0.0,0.0
188,vaccinated,3.4641016151377544,7.533259586659682,0.0,0.0
189,unvaccinated,1.224744871391589,4.795831523312719,0.0,0.0
189,vaccinated,2.449489742783178,8.396427811873332,0.0,0.0
190,unvaccinated,1.9364916731037085,3.968626966596886,0.0,0.0
190,vaccinated,3.5,7.7781745930520225,0.0,0.0
191,unvaccinated,2.0615528128088303,3.7416573867739413,0.0,0.0
191,vaccinated,2.23606797749979,7.516648189186454,0.0,0.0
192,unvaccinated,1.5,3.3166247903554,0.5,0.0
192,vaccinated,3.5355339059327378,9.327379053088816,0.0,0.0
193,unvaccinated,1.8027756377319946,4.6097722286464435,0.0,0.0
193,vaccinated,3.082207001484488,5.5901699437494745,0.0,0.0
194,unvaccinated,1.4142135623730951,4.527692569068709,0.0,0.0
194,vaccinated,3.2015621187164243,6.726812023536855,0.0,0.0
195,unvaccinated,1.6583123951777,3.605551275463989,0.5,0.0
195,vaccinated,2.8284271247461903,10.392304845413264,0.0,0.0
196,unvaccinated,1.8708286933869707,3.9370039370059056,0.0,0.0
196,vaccinated,3.6742346141747673,7.7781745930520225,0.0,0.0
197,unvaccinated,1.4142135623730951,5.361902647381804,0.0,0.0
197,vaccinated,3.082207001484488,6.614378277661476,0.0,0.0
198,unvaccinated,1.6583123951777,3.872983346207417,0.0,0.0
198,vaccinated,3.6742346141747673,6.708203932499369,0.0,0.0
199,unvaccinated,1.224744871391589,3.427827300200522,0.5,0.0
199,vaccinated,2.0,9.473647660748208,0.0,0.0
200,unvaccinated,2.0,4.092676385936225,0.0,0.0
200,vaccinated,4.2130748865881795,8.958236433584458,0.0,0.0
201,unvaccinated,1.5,4.58257569495584,0.0,0.0
201,vaccinated,2.958039891549808,11.324751652906125,0.0,0.0
202,unvaccinated,2.179449471770337,8.108637370113428,0.0,0.0
202,vaccinated,3.570714214271425,9.367496997597597,0.0,0.0
203,unvaccinated,1.9364916731037085,4.924428900898052,0.0,0.0
203,vaccinated,3.3166247903554,8.986100377805714,0.0,0.0
204,unvaccinated,1.9364916731037085,4.444097208657794,0.5,0.0
204,vaccinated,3.122498999199199,11.180339887498949,0.5,0.0
205,unvaccinated,1.3228756555322954,3.4641016151377544,0.0,0.0
205,vaccinated,3.082207001484488,9.447221813845593,0.0,0.5
206,unvaccinated,1.118033988749895,4.153311931459037,0.5,0.0
206,vaccinated,3.1622776601683795,10.012492197250394,0.0,0.0
207,unvaccinated,1.7320508075688772,3.4641016151377544,0.0,0.0
207,vaccinated,4.092676385936225,7.035623639735144,0.5,0.0
208,unvaccinated,1.6583123951777,5.766281297335398,0.0,0.0
208,vaccinated,1.4142135623730951,7.968688725254614,0.0,0.0
209,unvaccinated,2.0615528128088303,3.3541019662496847,0.0,0.0
209,vaccinated,3.278719262151,9.205976319760984,0.0,0.0
210,unvaccinated,2.5495097567963922,5.1478150704935,0.5,0.0
210,vaccinated,3.0,7.54983443527075,0.0,0.0
211,unvaccinated,2.0615528128088303,5.024937810560445,0.0,0.0
211,vaccinated,6.442049363362563,8.108637370113428,0.5,0.0
212,unvaccinated,2.0615528128088303,3.5,0.0,0.0
212,vaccinated,3.082207001484488,6.855654600401044,0.0,0.0
213,unvaccinated,2.449489742783178,4.55521678957215,0.0,0.0
213,vaccinated,5.267826876426369,8.573214099741124,0.0,0.5
214,unvaccinated,2.29128784747792,6.123724356957945,0.0,0.0
214,vaccinated,3.6742346141747673,7.858116822750856,0.7071067811865476,0.0
215,unvaccinated,1.8708286933869707,4.55521678957215,0.0,0.0
215,vaccinated,2.958039891549808,7.399324293474371,0.5,0.0
216,unvaccinated,2.29128784747792,6.18465843842649,0.5,0.0
216,vaccinated,3.7080992435478315,10.920164833920778,0.5,0.0
217,unvaccinated,2.3979157616563596,4.716990566028302,0.5,0.0
217,vaccinated,4.242640687119285,10.770329614269007,0.7071067811865476,0.0
218,unvaccinated,2.692582403567252,4.415880433163924,0.0,0.0
218,vaccinated,4.272001872658765,13.444329659748751,1.0,0.0
219,unvaccinated,2.29128784747792,4.183300132670378,0.0,0.0
219,vaccinated,4.949747468305833,13.257073583562851,0.0,0.0
220,unvaccinated,2.345207879911715,5.361902647381804,0.0,0.0
220,vaccinated,3.082207001484488,9.565563234854496,0.0,0.0
221,unvaccinated,1.8708286933869707,4.949747468305833,0.0,0.0
