t,vacc_status,symptomatic,asymptomatic,hospitalised,dead
47,unvaccinated,1.8708286933869707,3.9370039370059056,0.0,0.0
47,vaccinated,0.0,0.0,0.0,0.0
48,unvaccinated,1.8027756377319946,5.744562646538029,0.0,0.0
48,vaccinated,0.0,0.0,0.0,0.0
49,unvaccinated,1.9364916731037085,4.242640687119285,0.0,0.0
49,vaccinated,0.0,0.0,0.0,0.0
50,unvaccinated,2.0,4.924428900898052,0.0,0.0
50,vaccinated,0.0,0.0,0.0,0.0
51,unvaccinated,1.5811388300841898,3.9370039370059056,0.0,0.0
51,vaccinated,0.0,0.0,0.0,0.0
52,unvaccinated,1.4142135623730951,4.444097208657794,0.0,0.0
52,vaccinated,0.0,0.0,0.0,0.0
53,unvaccinated,2.598076211353316,4.663689526544408,0.0,0.0
53,vaccinated,0.0,0.0,0.0,0.0
54,unvaccinated,1.5,5.894913061275798,0.0,0.0
54,vaccinated,0.0,0.0,0.0,0.0
55,unvaccinated,2.5,4.330127018922194,0.5,0.0
55,vaccinated,0.0,0.0,0.0,0.0
56,unvaccinated,1.8708286933869707,3.840572873934304,0.0,0.0
56,vaccinated,0.0,0.0,0.0,0.0
57,unvaccinated,1.8708286933869707,4.716990566028302,0.0,0.0
57,vaccinated,0.0,0.0,0.0,0.0
58,unvaccinated,2.7386127875258306,3.7416573867739413,0.0,0.0
58,vaccinated,0.0,0.0,0.0,0.0
59,unvaccinated,1.9364916731037085,4.06201920231798,0.0,0.0
59,vaccinated,0.0,0.0,0.0,0.0
60,unvaccinated,2.8722813232690143,7.762087348130012,0.0,0.0
60,vaccinated,0.0,0.0,0.0,0.0
61,unvaccinated,1.6583123951777,3.122498999199199,0.0,0.0
61,vaccinated,0.0,0.0,0.0,0.0
62,unvaccinated,1.5811388300841898,6.614378277661476,0.0,0.0
62,vaccinated,0.0,0.0,0.0,0.0
63,unvaccinated,2.179449471770337,8.351646544245034,0.0,0.0
63,vaccinated,0.0,0.0,0.0,0.0
64,unvaccinated,2.7838821814150108,6.383572667401852,0.0,0.0
64,vaccinated,0.0,0.0,0.0,0.0
65,unvaccinated,2.5495097567963922,5.361902647381804,0.0,0.0
65,vaccinated,0.0,0.0,0.0,0.0
66,unvaccinated,2.7838821814150108,5.916079783099616,0.0,0.0
66,vaccinated,0.0,0.0,0.0,0.0
67,unvaccinated,2.23606797749979,4.69041575982343,0.5,0.0
67,vaccinated,0.0,0.0,0.0,0.0
68,unvaccinated,3.5,7.0710678118654755,0.0,0.0
68,vaccinated,0.0,0.0,0.0,0.0
69,unvaccinated,3.570714214271425,5.937171043518958,0.0,0.0
69,vaccinated,0.0,0.0,0.0,0.0
70,unvaccinated,3.4641016151377544,5.545268253204709,0.5,0.0
70,vaccinated,0.0,0.0,0.0,0.0
71,unvaccinated,3.3166247903554,6.5,0.0,0.0
71,vaccinated,0.0,0.0,0.0,0.0
72,unvaccinated,3.391164991562634,9.055385138137417,0.0,0.0
72,vaccinated,0.0,0.0,0.0,0.0
73,unvaccinated,4.330127018922194,7.952986860293433,0.0,0.0
73,vaccinated,0.0,0.0,0.0,0.0
74,unvaccinated,1.5811388300841898,6.020797289396148,0.0,0.0
74,vaccinated,0.0,0.0,0.0,0.0
75,unvaccinated,2.23606797749979,6.910137480542627,0.0,0.0
75,vaccinated,0.0,0.0,0.0,0.0
76,unvaccinated,3.2015621187164243,7.952986860293433,0.0,0.0
76,vaccinated,0.0,0.0,0.0,0.0
77,unvaccinated,4.769696007084728,7.874007874011811,0.0,0.0
77,vaccinated,0.0,0.0,0.0,0.0
78,unvaccinated,3.640054944640259,5.0990195135927845,0.0,0.0
78,vaccinated,0.0,0.0,0.0,0.0
79,unvaccinated,3.082207001484488,10.037429949942366,0.0,0.0
79,vaccinated,0.0,0.0,0.0,0.0
80,unvaccinated,3.24037034920393,4.69041575982343,0.0,0.0
80,vaccinated,0.0,0.0,0.0,0.0
81,unvaccinated,3.0,9.886859966642595,0.5,0.0
81,vaccinated,0.0,0.0,0.0,0.0
82,unvaccinated,3.872983346207417,8.246211251235321,0.5,0.0
82,vaccinated,0.0,0.0,0.0,0.0
83,unvaccinated,2.8722813232690143,10.641898326896381,0.0,0.0
83,vaccinated,0.0,0.0,0.0,0.0
84,unvaccinated,4.0,7.533259586659682,0.0,0.0
84,vaccinated,0.0,0.0,0.0,0.0
85,unvaccinated,4.444097208657794,9.219544457292887,0.0,0.0
85,vaccinated,0.0,0.0,0.0,0.0
86,unvaccinated,3.872983346207417,7.826237921249264,0.5,0.0
86,vaccinated,0.0,0.0,0.0,0.0
87,unvaccinated,4.6097722286464435,7.3824115301167,0.0,0.0
87,vaccinated,0.0,0.0,0.0,0.0
88,unvaccinated,4.092676385936225,9.746794344808963,0.0,0.0
88,vaccinated,0.0,0.0,0.0,0.0
89,unvaccinated,2.9154759474226504,11.090536506409418,0.0,0.0
89,vaccinated,0.0,0.0,0.0,0.0
90,unvaccinated,3.9370039370059056,8.48528137423857,0.0,0.0
90,vaccinated,0.0,0.0,0.0,0.0
91,unvaccinated,4.0,12.103718436910205,0.7071067811865476,0.5
91,vaccinated,0.0,0.0,0.0,0.0
92,unvaccinated,3.082207001484488,8.717797887081348,0.0,0.0
92,vaccinated,0.0,0.0,0.0,0.0
93,unvaccinated,4.47213595499958,14.035668847618199,0.0,0.0
93,vaccinated,0.0,0.0,0.0,0.0
94,unvaccinated,6.59545297913646,13.407087677791923,0.5,0.0
94,vaccinated,0.0,0.0,0.0,0.0
95,unvaccinated,5.522680508593631,11.280514172678478,0.5,0.0
95,vaccinated,0.0,0.0,0.0,0.0
96,unvaccinated,4.5,13.35102992281869,0.0,0.0
96,vaccinated,0.0,0.0,0.0,0.0
97,unvaccinated,3.872983346207417,9.682458365518542,0.5,0.0
97,vaccinated,0.0,0.0,0.0,0.0
98,unvaccinated,4.47213595499958,13.313526955694348,0.5,0.5
98,vaccinated,0.0,0.0,0.0,0.0
99,unvaccinated,6.164414002968976,13.5,0.5,0.0
99,vaccinated,0.0,0.0,0.0,0.0
100,unvaccinated,3.278719262151,14.739402972983676,0.0,0.0
100,vaccinated,0.0,0.0,0.0,0.0
101,unvaccinated,8.246211251235321,10.099504938362077,0.0,0.0
101,vaccinated,0.0,0.0,0.0,0.0
102,unvaccinated,4.358898943540674,15.532224567009067,0.0,0.0
102,vaccinated,0.0,0.0,0.0,0.0
103,unvaccinated,3.24037034920393,17.76935564391686,0.5,0.0
103,vaccinated,0.0,0.0,0.0,0.0
104,unvaccinated,4.55521678957215,10.198039027185569,0.0,0.0
104,vaccinated,0.0,0.0,0.0,0.0
105,unvaccinated,3.391164991562634,14.696938456699069,0.7071067811865476,0.0
105,vaccinated,0.0,0.0,0.0,0.0
106,unvaccinated,7.245688373094719,10.594810050208546,0.0,0.5
106,vaccinated,0.0,0.0,0.0,0.0
107,unvaccinated,6.96419413859206,21.20141504711419,0.0,0.0
107,vaccinated,0.0,0.0,0.0,0.0
108,unvaccinated,5.5901699437494745,19.28730152198591,0.5,0.0
108,vaccinated,0.0,0.0,0.0,0.0
109,unvaccinated,7.0,9.591663046625438,0.0,0.0
109,vaccinated,0.0,0.0,0.0,0.0
110,unvaccinated,5.979130371550699,18.364367672206956,0.5,0.0
110,vaccinated,0.0,0.0,0.0,0.0
111,unvaccinated,8.12403840463596,11.597413504743201,0.0,0.0
111,vaccinated,0.0,0.0,0.0,0.0
112,unvaccinated,7.92148975887743,8.958236433584458,0.0,0.0
112,vaccinated,0.0,0.0,0.0,0.0
113,unvaccinated,3.3166247903554,14.13329402510257,0.0,0.0
113,vaccinated,0.0,0.0,0.0,0.0
114,unvaccinated,5.916079783099616,15.427248620541512,0.0,0.0
114,vaccinated,0.0,0.0,0.0,0.0
115,unvaccinated,6.87386354243376,12.114041439585717,0.0,0.0
115,vaccinated,0.0,0.0,0.0,0.0
116,unvaccinated,7.035623639735144,15.960889699512368,0.5,0.0
116,vaccinated,0.0,0.0,0.0,0.0
117,unvaccinated,5.0990195135927845,14.773286702694158,0.0,0.0
117,vaccinated,0.0,0.0,0.0,0.0
118,unvaccinated,5.809475019311125,16.393596310755,0.5,0.0
118,vaccinated,0.0,0.0,0.0,0.0
119,unvaccinated,9.151502608861563,20.946360065653412,0.5,0.0
119,vaccinated,0.0,0.0,0.0,0.0
120,unvaccinated,5.678908345800274,16.332482971061076,0.7071067811865476,0.0
120,vaccinated,0.0,0.0,0.0,0.0
121,unvaccinated,9.40744386111339,14.696938456699069,1.118033988749895,0.0
121,vaccinated,0.0,0.0,0.0,0.0
122,unvaccinated,8.411301920630361,18.309833423600555,0.8660254037844386,0.0
122,vaccinated,0.0,0.0,0.0,0.0
123,unvaccinated,6.144102863722254,22.994564575133836,0.7071067811865476,0.5
123,vaccinated,0.0,0.0,0.0,0.0
124,unvaccinated,7.262919523166975,16.590660023037056,1.0,0.0
124,vaccinated,0.0,0.0,0.0,0.0
125,unvaccinated,8.514693182963201,11.324751652906125,0.7071067811865476,0.0
125,vaccinated,0.0,0.0,0.0,0.0
126,unvaccinated,7.088723439378913,15.827191791344413,0.7071067811865476,0.0
126,vaccinated,0.0,0.0,0.0,0.0
127,unvaccinated,8.031189202104505,12.579745625409124,0.5,0.0
127,vaccinated,0.0,0.0,0.0,0.0
128,unvaccinated,5.431390245600108,11.478240283248997,0.7071067811865476,0.5
128,vaccinated,0.0,0.0,0.0,0.0
129,unvaccinated,9.246621004453464,24.839484696748443,0.5,0.5
129,vaccinated,0.0,0.0,0.0,0.0
130,unvaccinated,8.789197915623474,14.150971698084906,0.7071067811865476,0.5
130,vaccinated,0.0,0.0,0.0,0.0
131,unvaccinated,8.093207028119323,24.5,0.7071067811865476,0.0
131,vaccinated,0.0,0.0,0.0,0.0
132,unvaccinated,7.416198487095663,12.599603168354152,0.7071067811865476,0.0
132,vaccinated,0.0,0.0,0.0,0.0
133,unvaccinated,8.396427811873332,19.525624189766635,0.0,0.0
133,vaccinated,0.0,0.0,0.0,0.0
134,unvaccinated,9.0,19.09842925478428,0.5,0.0
134,vaccinated,0.0,0.0,0.0,0.0
135,unvaccinated,5.5901699437494745,18.303005217723125,0.7071067811865476,0.5
135,vaccinated,0.0,0.0,0.0,0.0
136,unvaccinated,7.664854858377946,16.178689687363438,1.0,0.0
136,vaccinated,0.0,0.0,0.0,0.0
137,unvaccinated,8.18535277187245,18.110770276274835,0.8660254037844386,0.0
137,vaccinated,0.0,0.0,0.0,0.0
138,unvaccinated,6.745368781616021,21.166010488516726,0.8660254037844386,0.0
138,vaccinated,0.0,0.0,0.0,0.0
139,unvaccinated,6.304760106459246,19.019726601610234,0.7071067811865476,0.5
139,vaccinated,0.0,0.0,0.0,0.0
140,unvaccinated,8.470537173048708,19.77371993328519,1.118033988749895,0.0
140,vaccinated,0.0,0.0,0.0,0.0
141,unvaccinated,9.300537618869138,24.072806234421446,0.5,0.5
141,vaccinated,0.0,0.0,0.0,0.0
142,unvaccinated,7.842193570679061,12.971121771072847,0.5,0.0
142,vaccinated,0.0,0.0,0.0,0.0
143,unvaccinated,7.648529270389178,19.91858428704209,0.7071067811865476,0.5
143,vaccinated,0.0,0.0,0.0,0.0
144,unvaccinated,6.383572667401852,19.248376554920156,0.5,0.0
144,vaccinated,0.0,0.0,0.0,0.0
145,unvaccinated,6.726812023536855,20.03746490951388,0.5,1.0
145,vaccinated,0.0,0.0,0.0,0.0
146,unvaccinated,7.794228634059948,14.203872711341791,0.5,0.0
146,vaccinated,0.0,0.0,0.0,0.0
147,unvaccinated,8.902246907382429,10.816653826391969,0.8660254037844386,0.0
147,vaccinated,0.0,0.0,0.0,0.0
148,unvaccinated,11.346805717910216,27.94637722496424,0.7071067811865476,0.0
148,vaccinated,0.0,0.0,0.0,0.0
149,unvaccinated,9.682458365518542,17.392527130926087,0.7071067811865476,0.0
149,vaccinated,0.0,0.0,0.0,0.0
150,unvaccinated,10.44030650891055,18.041618552668716,0.5,0.0
150,vaccinated,0.0,0.0,0.0,0.0
151,unvaccinated,10.594810050208546,17.95828499606797,0.5,0.0
151,vaccinated,0.0,0.0,0.0,0.0
152,unvaccinated,5.5,22.073740054644116,1.118033988749895,0.0
152,vaccinated,0.0,0.0,0.0,0.0
153,unvaccinated,7.874007874011811,21.79449471770337,0.7071067811865476,0.0
153,vaccinated,0.0,0.0,0.0,0.0
154,unvaccinated,8.093207028119323,19.748417658131498,0.5,0.0
154,vaccinated,0.0,0.0,0.0,0.0
155,unvaccinated,5.70087712549569,17.08800749063506,1.0,0.5
155,vaccinated,0.0,0.0,0.0,0.0
156,unvaccinated,8.470537173048708,14.230249470757707,0.0,0.0
156,vaccinated,0.0,0.0,0.0,0.0
157,unvaccinated,9.327379053088816,19.56399754651385,1.118033988749895,0.5
157,vaccinated,0.0,0.0,0.0,0.0
158,unvaccinated,6.726812023536855,20.518284528683193,1.0,0.0
158,vaccinated,0.0,0.0,0.0,0.0
159,unvaccinated,9.17877987534291,16.163229875244614,0.5,0.5
159,vaccinated,0.0,0.0,0.0,0.0
160,unvaccinated,9.420721840708387,16.64331697709324,0.5,0.0
160,vaccinated,0.0,0.0,0.0,0.0
161,unvaccinated,10.319883720275147,21.863211109075447,1.224744871391589,0.0
161,vaccinated,0.0,0.0,0.0,0.0
162,unvaccinated,8.902246907382429,22.44437568746344,0.7071067811865476,0.0
162,vaccinated,0.0,0.0,0.0,0.0
163,unvaccinated,8.916277250063503,19.557607215607945,0.7071067811865476,0.0
163,vaccinated,0.0,0.0,0.0,0.0
164,unvaccinated,8.200609733428363,15.435349040433131,0.0,0.0
164,vaccinated,0.0,0.0,0.0,0.0
165,unvaccinated,4.58257569495584,14.577379737113251,0.7071067811865476,0.0
165,vaccinated,0.0,0.0,0.0,0.0
166,unvaccinated,9.617692030835672,17.790446874657196,0.5,0.5
166,vaccinated,0.0,0.0,0.0,0.0
167,unvaccinated,5.678908345800274,23.200215516240362,0.5,0.0
167,vaccinated,0.0,0.0,0.0,0.0
168,unvaccinated,8.860022573334675,14.203872711341791,1.224744871391589,0.0
168,vaccinated,0.0,0.0,0.0,0.0
169,unvaccinated,6.6332495807108,14.404860290887934,0.5,0.0
169,vaccinated,0.0,0.0,0.0,0.0
170,unvaccinated,6.837397165588672,17.124543789543708,0.5,0.0
170,vaccinated,0.0,0.0,0.0,0.0
171,unvaccinated,4.663689526544408,14.203872711341791,0.8660254037844386,0.5
171,vaccinated,0.0,0.0,0.0,0.0
172,unvaccinated,9.836157786453,13.038404810405298,0.5,0.0
172,vaccinated,0.0,0.0,0.0,0.0
173,unvaccinated,6.892024376045111,15.84297951775486,1.3228756555322954,0.7071067811865476
173,vaccinated,0.0,0.0,0.0,0.0
174,unvaccinated,10.862780491200215,13.838352503098047,0.7071067811865476,0.0
174,vaccinated,0.0,0.0,0.0,0.0
175,unvaccinated,6.0,13.647344063956181,0.5,0.0
175,vaccinated,0.0,0.0,0.0,0.0
176,unvaccinated,9.433981132056603,17.356554957709783,0.7071067811865476,0.0
176,vaccinated,0.0,0.0,0.0,0.0
177,unvaccinated,6.422616289332565,16.926310879810757,0.7071067811865476,0.0
177,vaccinated,0.0,0.0,0.0,0.0
178,unvaccinated,7.297259759663212,16.748134224444225,0.8660254037844386,0.7071067811865476
178,vaccinated,0.0,0.0,0.0,0.0
179,unvaccinated,6.082762530298219,12.449899597988733,1.3228756555322954,0.7071067811865476
179,vaccinated,0.0,0.0,0.0,0.0
180,unvaccinated,7.681145747868608,17.944358444926362,1.224744871391589,0.0
180,vaccinated,0.0,0.0,0.0,0.0
181,unvaccinated,9.695359714832659,18.069310999592652,0.0,0.7071067811865476
181,vaccinated,0.0,0.0,0.0,0.0
182,unvaccinated,6.800735254367722,21.61018278497431,0.5,0.0
182,vaccinated,0.0,0.0,0.0,0.0
183,unvaccinated,6.7638746292343415,12.509996003196804,0.7071067811865476,0.5
183,vaccinated,0.0,0.0,0.0,0.0
184,unvaccinated,11.022703842524301,12.083045973594572,0.7071067811865476,0.0
184,vaccinated,0.0,0.0,0.0,0.0
185,unvaccinated,5.744562646538029,13.527749258468683,0.7071067811865476,0.5
185,vaccinated,0.0,0.0,0.0,0.0
186,unvaccinated,6.652067347825035,12.806248474865697,0.0,0.5
186,vaccinated,0.0,0.0,0.0,0.0
187,unvaccinated,4.795831523312719,13.937359864766353,0.7071067811865476,0.0
187,vaccinated,0.0,0.0,0.0,0.0
188,unvaccinated,7.035623639735144,17.022044530549202,0.0,0.5
188,vaccinated,0.0,0.0,0.0,0.0
189,unvaccinated,7.158910531638177,18.808242873804026,0.7071067811865476,0.0
189,vaccinated,0.0,0.0,0.0,0.0
190,unvaccinated,3.774917217635375,11.979148550710939,0.8660254037844386,0.0
190,vaccinated,0.0,0.0,0.0,0.0
191,unvaccinated,6.422616289332565,18.854707634964804,0.5,0.5
191,vaccinated,0.0,0.0,0.0,0.0
192,unvaccinated,7.681145747868608,13.536986370680884,0.7071067811865476,0.0
192,vaccinated,0.0,0.0,0.0,0.0
193,unvaccinated,7.745966692414834,13.322912594474229,0.0,0.0
193,vaccinated,0.0,0.0,0.0,0.0
194,unvaccinated,5.267826876426369,17.514279888136993,0.0,0.5
194,vaccinated,0.0,0.0,0.0,0.0
195,unvaccinated,5.5,16.941074346097416,0.5,0.0
195,vaccinated,0.0,0.0,0.0,0.0
196,unvaccinated,7.053367989832942,17.03672503740082,0.0,0.0
196,vaccinated,0.0,0.0,0.0,0.0
197,unvaccinated,6.0,15.231546211727817,0.7071067811865476,0.0
197,vaccinated,0.0,0.0,0.0,0.0
198,unvaccinated,6.0,10.618380290797651,0.5,0.0
198,vaccinated,0.0,0.0,0.0,0.0
199,unvaccinated,8.660254037844387,11.434596626029272,0.5,0.5
199,vaccinated,0.0,0.0,0.0,0.0
200,unvaccinated,7.314369419163897,10.523782589924593,0.7071067811865476,0.0
200,vaccinated,0.0,0.0,0.0,0.0
201,unvaccinated,6.48074069840786,11.521718621802913,0.5,0.0
201,vaccinated,0.0,0.0,0.0,0.0
202,unvaccinated,4.949747468305833,12.155245781143218,0.0,0.0
202,vaccinated,0.0,0.0,0.0,0.0
203,unvaccinated,6.041522986797286,12.114041439585717,0.7071067811865476,0.0
203,vaccinated,0.0,0.0,0.0,0.0
204,unvaccinated,5.894913061275798,13.80217374184226,0.5,0.5
204,vaccinated,0.0,0.0,0.0,0.0
205,unvaccinated,4.69041575982343,14.99166435056495,0.0,0.0
205,vaccinated,0.0,0.0,0.0,0.0
206,unvaccinated,5.07444578254611,11.651180197731044,0.5,0.0
206,vaccinated,0.0,0.0,0.0,0.0
207,unvaccinated,5.634713834792322,15.041608956491324,0.5,0.0
207,vaccinated,0.0,0.0,0.0,0.0
208,unvaccinated,4.2130748865881795,10.665364503850771,0.0,0.5
208,vaccinated,0.0,0.0,0.0,0.0
209,unvaccinated,7.416198487095663,11.661903789690601,0.5,0.5
209,vaccinated,0.0,0.0,0.0,0.0
210,unvaccinated,5.408326913195984,11.61895003862225,0.0,0.7071067811865476
210,vaccinated,0.0,0.0,0.0,0.0
211,unvaccinated,5.291502622129181,10.21028892833107,0.0,0.0
211,vaccinated,0.0,0.0,0.0,0.0
212,unvaccinated,4.898979485566356,11.989578808281799,0.7071067811865476,0.0
212,vaccinated,0.0,0.0,0.0,0.0
213,unvaccinated,4.5,13.919410907075054,0.0,0.0
213,vaccinated,0.0,0.0,0.0,0.0
214,unvaccinated,4.272001872658765,9.759610647971568,0.7071067811865476,0.0
214,vaccinated,0.0,0.0,0.0,0.0
215,unvaccinated,5.454356057317857,11.05667219374799,0.5,0.0
215,vaccinated,0.0,0.0,0.0,0.0
216,unvaccinated,4.47213595499958,14.916433890176299,0.5,0.0
216,vaccinated,0.0,0.0,0.0,0.0
217,unvaccinated,6.652067347825035,12.757350822173073,0.0,0.0
217,vaccinated,0.0,0.0,0.0,0.0
218,unvaccinated,5.766281297335398,15.548311805466213,0.0,0.0
218,vaccinated,0.0,0.0,0.0,0.0
219,unvaccinated,4.69041575982343,11.74734012447073,0.5,0.0
219,vaccinated,0.0,0.0,0.0,0.0
220,unvaccinated,3.3166247903554,10.735455276791944,1.0,0.0
220,vaccinated,0.0,0.0,0.0,0.0
221,unvaccinated,5.315072906367325,7.968688725254614,0.7071067811865476,0.0
221,vaccinated,0.0,0.0,0.0,0.0
222,unvaccinated,4.716990566028302,10.344080432788601,0.0,0.0
222,vaccinated,0.0,0.0,0.0,0.0
223,unvaccinated,7.3484692283495345,9.486832980505138,0.5,0.5
223,vaccinated,0.0,0.0,0.0,0.0
224,unvaccinated,6.442049363362563,15.313392831113555,0.5,0.0
224,vaccinated,0.0,0.0,0.0,0.0
225,unvaccinated,6.224949798994366,14.551632210855248,0.8660254037844386,0.0
225,vaccinated,0.0,0.0,0.0,0.0
226,unvaccinated,8.031189202104505,10.5,0.5,0.0
226,vaccinated,0.0,0.0,0.0,0.0
227,unvaccinated,5.408326913195984,7.794228634059948,0.5,0.0
227,vaccinated,0.0,0.0,0.0,0.0
228,unvaccinated,6.689544080129826,10.723805294763608,0.7071067811865476,0.0
228,vaccinated,0.0,0.0,0.0,0.0
229,unvaccinated,3.9370039370059056,10.816653826391969,0.0,0.0
229,vaccinated,0.0,0.0,0.0,0.0
230,unvaccinated,7.0,12.649110640673518,0.5,0.0
230,vaccinated,0.0,0.0,0.0,0.0
231,unvaccinated,3.640054944640259,8.514693182963201,0.5,0.0
231,vaccinated,0.0,0.0,0.0,0.0
232,unvaccinated,3.5,9.013878188659973,0.5,0.0
232,vaccinated,0.0,0.0,0.0,0.0
233,unvaccinated,7.952986860293433,10.51189802081432,0.0,0.0
233,vaccinated,0.0,0.0,0.0,0.0
234,unvaccinated,4.415880433163924,8.845903006477066,0.0,0.0
234,vaccinated,0.0,0.0,0.0,0.0
235,unvaccinated,4.769696007084728,12.668859459319927,0.0,0.0
235,vaccinated,0.0,0.0,0.0,0.0
236,unvaccinated,4.58257569495584,8.874119674649425,0.0,0.0
236,vaccinated,0.0,0.0,0.0,0.0
237,unvaccinated,2.692582403567252,7.262919523166975,0.0,0.5
237,vaccinated,0.0,0.0,0.0,0.0
238,unvaccinated,3.7080992435478315,12.05197079319395,0.0,0.5
238,vaccinated,0.0,0.0,0.0,0.0
239,unvaccinated,3.2015621187164243,11.20267825120404,0.5,0.0
239,vaccinated,0.0,0.0,0.0,0.0
240,unvaccinated,6.020797289396148,6.224949798994366,0.5,0.0
240,vaccinated,0.0,0.0,0.0,0.0
241,unvaccinated,3.24037034920393,9.746794344808963,0.0,0.0
