t,vacc_status,symptomatic,asymptomatic,hospitalised,dead
44,vaccinated,0.5,2.8284271247461903,0.0,0.0
45,unvaccinated,0.0,1.224744871391589,0.0,0.0
45,vaccinated,1.0,2.345207879911715,0.0,0.0
46,unvaccinated,0.5,1.224744871391589,0.0,0.0
46,vaccinated,0.0,2.6457513110645907,0.0,0.0
47,unvaccinated,0.5,1.8708286933869707,0.0,0.0
47,vaccinated,1.0,1.5811388300841898,0.0,0.0
48,unvaccinated,0.0,1.0,0.0,0.0
48,vaccinated,0.5,2.23606797749979,0.0,0.0
49,unvaccinated,0.0,1.224744871391589,0.0,0.0
49,vaccinated,0.7071067811865476,2.1213203435596424,0.0,0.0
50,unvaccinated,0.5,1.224744871391589,0.0,0.0
50,vaccinated,0.8660254037844386,1.9364916731037085,0.0,0.0
51,unvaccinated,0.8660254037844386,1.9364916731037085,0.0,0.0
51,vaccinated,0.7071067811865476,2.5,0.0,0.0
52,unvaccinated,0.8660254037844386,1.4142135623730951,0.0,0.0
52,vaccinated,1.118033988749895,1.6583123951777,0.0,0.0
53,unvaccinated,0.0,1.5811388300841898,0.0,0.0
53,vaccinated,1.0,1.4142135623730951,0.0,0.0
54,unvaccinated,0.7071067811865476,1.6583123951777,0.0,0.0
54,vaccinated,1.118033988749895,2.692582403567252,0.0,0.0
55,unvaccinated,0.0,1.5811388300841898,0.0,0.0
55,vaccinated,0.5,2.179449471770337,0.0,0.0
56,unvaccinated,0.5,1.3228756555322954,0.0,0.0
56,vaccinated,0.5,1.7320508075688772,0.0,0.0
57,unvaccinated,0.7071067811865476,1.5811388300841898,0.0,0.0
57,vaccinated,0.5,2.598076211353316,0.0,0.0
58,unvaccinated,0.7071067811865476,1.0,0.0,0.0
58,vaccinated,0.7071067811865476,2.5,0.0,0.0
59,unvaccinated,1.0,1.5,0.0,0.0
59,vaccinated,0.7071067811865476,2.449489742783178,0.0,0.0
60,unvaccinated,0.8660254037844386,1.5,0.0,0.0
60,vaccinated,1.224744871391589,1.8708286933869707,0.0,0.0
61,unvaccinated,0.0,1.224744871391589,0.0,0.0
61,vaccinated,0.5,1.9364916731037085,0.0,0.0
62,unvaccinated,0.0,1.5,0.0,0.0
62,vaccinated,0.8660254037844386,2.0615528128088303,0.0,0.0
63,unvaccinated,0.5,1.5,0.0,0.0
63,vaccinated,0.5,1.3228756555322954,0.5,0.0
64,unvaccinated,0.8660254037844386,1.0,0.0,0.0
64,vaccinated,1.0,2.0615528128088303,0.0,0.0
65,unvaccinated,0.7071067811865476,0.8660254037844386,0.0,0.0
65,vaccinated,0.8660254037844386,1.7320508075688772,0.0,0.0
66,unvaccinated,0.0,1.5,0.0,0.0
66,vaccinated,0.8660254037844386,2.1213203435596424,0.0,0.0
67,unvaccinated,0.8660254037844386,1.9364916731037085,0.0,0.0
67,vaccinated,0.8660254037844386,1.9364916731037085,0.0,0.0
68,unvaccinated,0.5,2.3979157616563596,0.0,0.0
68,vaccinated,0.7071067811865476,1.5,0.0,0.0
69,unvaccinated,0.0,1.5811388300841898,0.0,0.0
69,vaccinated,0.8660254037844386,2.1213203435596424,0.0,0.5
70,unvaccinated,0.0,1.3228756555322954,0.0,0.0
70,vaccinated,1.0,2.345207879911715,0.0,0.0
71,unvaccinated,0.0,1.0,0.0,0.0
71,vaccinated,1.0,2.0,0.0,0.0
72,unvaccinated,0.7071067811865476,1.5,0.0,0.0
72,vaccinated,0.8660254037844386,1.8708286933869707,0.0,0.0
73,unvaccinated,0.5,1.224744871391589,0.0,0.0
73,vaccinated,0.5,1.7320508075688772,0.0,0.0
74,unvaccinated,0.0,1.8027756377319946,0.0,0.0
74,vaccinated,0.0,2.179449471770337,0.0,0.0
75,unvaccinated,0.8660254037844386,1.5811388300841898,0.0,0.0
75,vaccinated,0.5,1.3228756555322954,0.0,0.0
76,unvaccinated,1.224744871391589,1.9364916731037085,0.0,0.0
76,vaccinated,1.0,2.692582403567252,0.0,0.0
77,unvaccinated,0.5,1.5811388300841898,0.0,0.0
77,vaccinated,1.0,1.8708286933869707,0.0,0.0
78,unvaccinated,0.5,1.5811388300841898,0.0,0.0
78,vaccinated,1.3228756555322954,3.605551275463989,0.0,0.0
79,unvaccinated,0.7071067811865476,2.345207879911715,0.0,0.0
79,vaccinated,1.5,2.29128784747792,0.0,0.0
80,unvaccinated,0.5,1.224744871391589,0.0,0.0
80,vaccinated,1.0,1.8708286933869707,0.0,0.0
81,unvaccinated,0.5,1.224744871391589,0.0,0.0
81,vaccinated,0.7071067811865476,2.29128784747792,0.0,0.0
82,unvaccinated,0.5,2.7386127875258306,0.0,0.0
82,vaccinated,1.118033988749895,3.24037034920393,0.0,0.0
83,unvaccinated,0.7071067811865476,1.0,0.0,0.0
83,vaccinated,1.0,1.9364916731037085,0.0,0.0
84,unvaccinated,1.0,1.4142135623730951,0.0,0.0
84,vaccinated,1.224744871391589,1.8708286933869707,0.0,0.0
85,unvaccinated,1.118033988749895,1.8708286933869707,0.0,0.0
85,vaccinated,0.5,2.5495097567963922,0.0,0.0
86,unvaccinated,0.5,2.23606797749979,0.0,0.0
86,vaccinated,0.8660254037844386,2.1213203435596424,0.0,0.0
87,unvaccinated,0.0,1.7320508075688772,0.0,0.0
87,vaccinated,1.3228756555322954,2.598076211353316,0.0,0.0
88,unvaccinated,0.7071067811865476,1.0,0.0,0.0
88,vaccinated,1.4142135623730951,3.0413812651491097,0.0,0.0
89,unvaccinated,0.5,1.6583123951777,0.0,0.0
89,vaccinated,1.118033988749895,2.598076211353316,0.0,0.0
90,unvaccinated,0.8660254037844386,1.4142135623730951,0.0,0.0
90,vaccinated,1.224744871391589,2.598076211353316,0.0,0.0
91,unvaccinated,0.8660254037844386,1.224744871391589,0.0,0.0
91,vaccinated,1.5,3.640054944640259,0.0,0.0
92,unvaccinated,0.5,1.8027756377319946,0.0,0.0
92,vaccinated,1.4142135623730951,1.9364916731037085,0.0,0.0
93,unvaccinated,0.5,1.5811388300841898,0.0,0.0
93,vaccinated,1.118033988749895,2.3979157616563596,0.0,0.0
94,unvaccinated,0.5,1.3228756555322954,0.0,0.0
94,vaccinated,0.7071067811865476,2.345207879911715,0.0,0.0
95,unvaccinated,1.118033988749895,1.224744871391589,0.0,0.0
95,vaccinated,1.5,3.872983346207417,0.0,0.0
96,unvaccinated,0.7071067811865476,1.6583123951777,0.0,0.0
96,vaccinated,1.224744871391589,2.345207879911715,0.0,0.0
97,unvaccinated,0.7071067811865476,1.9364916731037085,0.0,0.0
97,vaccinated,1.224744871391589,2.0,0.0,0.0
98,unvaccinated,0.8660254037844386,1.8027756377319946,0.0,0.0
98,vaccinated,1.6583123951777,3.3541019662496847,0.0,0.0
99,unvaccinated,1.224744871391589,2.29128784747792,0.0,0.0
99,vaccinated,1.3228756555322954,2.23606797749979,0.0,0.0
100,unvaccinated,0.5,2.0615528128088303,0.0,0.0
100,vaccinated,1.224744871391589,3.840572873934304,0.0,0.0
101,unvaccinated,0.7071067811865476,1.6583123951777,0.0,0.0
101,vaccinated,1.3228756555322954,2.8284271247461903,0.0,0.0
102,unvaccinated,0.0,1.9364916731037085,0.0,0.0
102,vaccinated,1.8027756377319946,3.082207001484488,0.0,0.0
103,unvaccinated,1.0,1.8027756377319946,0.0,0.0
103,vaccinated,1.3228756555322954,3.278719262151,0.0,0.0
104,unvaccinated,1.224744871391589,2.0615528128088303,0.0,0.0
104,vaccinated,2.23606797749979,3.4641016151377544,0.0,0.0
105,unvaccinated,1.5,1.8708286933869707,0.0,0.0
105,vaccinated,0.5,4.358898943540674,0.0,0.0
106,unvaccinated,1.118033988749895,1.7320508075688772,0.0,0.0
106,vaccinated,1.3228756555322954,3.8078865529319543,0.0,0.0
107,unvaccinated,0.7071067811865476,1.4142135623730951,0.0,0.0
107,vaccinated,1.6583123951777,4.330127018922194,0.5,0.0
108,unvaccinated,0.8660254037844386,2.1213203435596424,0.0,0.0
108,vaccinated,1.224744871391589,4.743416490252569,0.0,0.0
109,unvaccinated,1.0,2.598076211353316,0.0,0.0
109,vaccinated,1.118033988749895,2.692582403567252,0.0,0.0
110,unvaccinated,0.5,2.598076211353316,0.0,0.0
110,vaccinated,1.4142135623730951,4.06201920231798,0.0,0.0
111,unvaccinated,1.0,2.1213203435596424,0.0,0.0
111,vaccinated,1.7320508075688772,4.123105625617661,0.0,0.0
112,unvaccinated,1.0,2.179449471770337,0.0,0.0
112,vaccinated,1.3228756555322954,2.7838821814150108,0.0,0.0
113,unvaccinated,0.7071067811865476,1.4142135623730951,0.5,0.0
113,vaccinated,1.8027756377319946,4.924428900898052,0.0,0.0
114,unvaccinated,0.8660254037844386,2.179449471770337,0.0,0.0
114,vaccinated,1.6583123951777,4.123105625617661,0.0,0.5
115,unvaccinated,0.5,2.9154759474226504,0.0,0.0
115,vaccinated,2.3979157616563596,2.9154759474226504,0.0,0.0
116,unvaccinated,0.7071067811865476,2.345207879911715,0.0,0.0
116,vaccinated,1.4142135623730951,3.5355339059327378,0.0,0.0
117,unvaccinated,0.7071067811865476,1.5,0.0,0.0
117,vaccinated,2.29128784747792,4.183300132670378,0.0,0.0
118,unvaccinated,1.3228756555322954,3.3541019662496847,0.0,0.0
118,vaccinated,1.3228756555322954,2.958039891549808,0.0,0.0
119,unvaccinated,1.0,1.8708286933869707,0.0,0.0
119,vaccinated,1.224744871391589,3.391164991562634,0.0,0.0
120,unvaccinated,0.7071067811865476,2.23606797749979,0.0,0.0
120,vaccinated,1.9364916731037085,3.1622776601683795,0.0,0.0
121,unvaccinated,0.8660254037844386,2.5495097567963922,0.0,0.0
121,vaccinated,1.224744871391589,5.5,0.0,0.0
122,unvaccinated,0.8660254037844386,2.1213203435596424,0.0,0.0
122,vaccinated,2.598076211353316,2.7386127875258306,0.0,0.0
123,unvaccinated,1.224744871391589,2.449489742783178,0.0,0.0
123,vaccinated,1.3228756555322954,4.527692569068709,0.0,0.0
124,unvaccinated,1.0,1.7320508075688772,0.0,0.0
124,vaccinated,2.0615528128088303,4.8218253804964775,0.0,0.0
125,unvaccinated,1.224744871391589,1.6583123951777,0.0,0.0
125,vaccinated,1.0,4.0,0.0,0.0
126,unvaccinated,0.8660254037844386,4.415880433163924,0.0,0.0
126,vaccinated,1.8027756377319946,6.144102863722254,0.0,0.0
127,unvaccinated,1.118033988749895,3.391164991562634,0.0,0.0
127,vaccinated,2.692582403567252,4.55521678957215,0.0,0.0
128,unvaccinated,1.224744871391589,3.082207001484488,0.0,0.0
128,vaccinated,1.5811388300841898,3.8078865529319543,0.0,0.0
129,unvaccinated,1.118033988749895,1.6583123951777,0.0,0.0
129,vaccinated,2.0615528128088303,3.2015621187164243,0.0,0.0
130,unvaccinated,0.8660254037844386,2.0615528128088303,0.0,0.0
130,vaccinated,1.6583123951777,6.164414002968976,0.0,0.0
131,unvaccinated,1.4142135623730951,2.3979157616563596,0.0,0.0
131,vaccinated,2.29128784747792,5.477225575051661,0.0,0.0
132,unvaccinated,1.4142135623730951,2.5495097567963922,0.0,0.0
132,vaccinated,1.118033988749895,5.809475019311125,0.0,0.0
133,unvaccinated,0.5,3.0,0.0,0.0
133,vaccinated,2.5,5.385164807134504,0.0,0.0
134,unvaccinated,1.0,3.082207001484488,0.0,0.0
134,vaccinated,2.23606797749979,3.7080992435478315,0.0,0.0
135,unvaccinated,1.224744871391589,3.570714214271425,0.0,0.0
135,vaccinated,2.179449471770337,5.5,0.0,0.0
136,unvaccinated,1.0,3.605551275463989,0.0,0.0
136,vaccinated,2.9154759474226504,5.0990195135927845,0.0,0.0
137,unvaccinated,1.118033988749895,2.9154759474226504,0.0,0.0
137,vaccinated,1.224744871391589,6.244997998398398,0.0,0.0
138,unvaccinated,1.6583123951777,4.5,0.0,0.0
138,vaccinated,2.1213203435596424,5.5,0.0,0.0
139,unvaccinated,1.8708286933869707,2.5,0.0,0.0
139,vaccinated,4.092676385936225,7.14142842854285,0.0,0.0
140,unvaccinated,1.0,2.7838821814150108,0.0,0.0
140,vaccinated,2.5,4.272001872658765,0.0,0.0
141,unvaccinated,1.5811388300841898,2.6457513110645907,0.0,0.0
141,vaccinated,2.179449471770337,6.244997998398398,0.0,0.0
142,unvaccinated,0.7071067811865476,3.0,0.0,0.0
142,vaccinated,2.5,6.144102863722254,0.0,0.0
143,unvaccinated,1.4142135623730951,3.5355339059327378,0.0,0.0
143,vaccinated,2.5,3.5355339059327378,0.0,0.0
144,unvaccinated,1.3228756555322954,3.122498999199199,0.0,0.0
144,vaccinated,1.5811388300841898,5.172040216394301,0.0,0.0
145,unvaccinated,1.4142135623730951,3.391164991562634,0.0,0.0
145,vaccinated,2.0615528128088303,7.416198487095663,0.0,0.0
146,unvaccinated,1.224744871391589,2.7386127875258306,0.0,0.0
146,vaccinated,2.8284271247461903,5.937171043518958,0.0,0.0
147,unvaccinated,1.3228756555322954,2.449489742783178,0.0,0.0
147,vaccinated,1.8708286933869707,10.04987562112089,0.0,0.0
148,unvaccinated,1.6583123951777,4.663689526544408,0.0,0.0
148,vaccinated,2.5,10.024968827881711,0.0,0.0
149,unvaccinated,0.8660254037844386,2.598076211353316,0.5,0.0
149,vaccinated,2.9154759474226504,6.726812023536855,0.5,0.0
150,unvaccinated,0.8660254037844386,5.0,0.0,0.0
150,vaccinated,1.8027756377319946,6.363961030678928,0.0,0.0
151,unvaccinated,1.5,4.330127018922194,0.0,0.0
151,vaccinated,3.3166247903554,7.0,0.0,0.0
152,unvaccinated,1.224744871391589,3.570714214271425,0.5,0.0
152,vaccinated,2.1213203435596424,5.5901699437494745,0.0,0.0
153,unvaccinated,1.8027756377319946,5.894913061275798,0.0,0.0
153,vaccinated,2.345207879911715,6.557438524302,0.0,0.0
154,unvaccinated,0.8660254037844386,3.2015621187164243,0.5,0.0
154,vaccinated,2.692582403567252,7.632168761236874,0.0,0.0
155,unvaccinated,1.4142135623730951,4.242640687119285,0.0,0.0
155,vaccinated,2.23606797749979,8.74642784226795,0.0,0.0
156,unvaccinated,2.0615528128088303,3.840572873934304,0.0,0.0
156,vaccinated,2.9154759474226504,9.473647660748208,0.0,0.0
157,unvaccinated,1.7320508075688772,4.898979485566356,0.0,0.0
157,vaccinated,2.958039891549808,7.106335201775948,0.0,0.0
158,unvaccinated,1.5811388300841898,4.527692569068709,0.0,0.0
158,vaccinated,2.9154759474226504,7.599342076785332,0.0,0.0
159,unvaccinated,1.4142135623730951,4.47213595499958,0.0,0.0
159,vaccinated,3.0,7.874007874011811,0.5,0.0
160,unvaccinated,1.8708286933869707,3.391164991562634,0.0,0.5
160,vaccinated,2.6457513110645907,7.14142842854285,0.0,0.0
161,unvaccinated,1.9364916731037085,3.6742346141747673,0.0,0.0
161,vaccinated,3.427827300200522,9.733961166965893,0.0,0.0
162,unvaccinated,1.118033988749895,4.092676385936225,0.0,0.0
162,vaccinated,3.1622776601683795,8.760707733967616,0.0,0.0
163,unvaccinated,3.605551275463989,4.272001872658765,0.0,0.0
163,vaccinated,3.570714214271425,6.041522986797286,0.0,0.0
164,unvaccinated,1.5,2.3979157616563596,0.5,0.0
164,vaccinated,4.415880433163924,9.260129588726068,0.0,0.0
165,unvaccinated,2.0615528128088303,5.244044240850758,0.0,0.0
165,vaccinated,2.23606797749979,8.831760866327848,0.5,0.0
166,unvaccinated,2.7838821814150108,2.958039891549808,0.5,0.0
166,vaccinated,3.968626966596886,8.54400374531753,0.0,0.0
167,unvaccinated,2.0,4.847679857416329,0.0,0.0
167,vaccinated,2.29128784747792,7.433034373659253,0.0,0.0
168,unvaccinated,1.224744871391589,4.55521678957215,0.0,0.0
168,vaccinated,4.330127018922194,8.470537173048708,0.0,0.0
169,unvaccinated,1.3228756555322954,5.172040216394301,0.0,0.0
169,vaccinated,3.122498999199199,12.278029157808675,0.0,0.0
170,unvaccinated,1.6583123951777,2.7386127875258306,0.0,0.0
170,vaccinated,4.2130748865881795,9.17877987534291,0.0,0.5
171,unvaccinated,1.8027756377319946,3.570714214271425,0.0,0.0
171,vaccinated,4.358898943540674,11.236102527122116,0.0,0.0
172,unvaccinated,1.5,4.795831523312719,0.0,0.0
172,vaccinated,5.172040216394301,9.962429422585638,0.5,0.0
173,unvaccinated,1.4142135623730951,4.301162633521313,0.0,0.0
173,vaccinated,4.527692569068709,9.137833441248533,0.0,0.0
174,unvaccinated,1.8708286933869707,4.716990566028302,0.0,0.0
174,vaccinated,3.0,9.886859966642595,0.0,0.0
175,unvaccinated,1.9364916731037085,6.363961030678928,0.0,0.0
175,vaccinated,4.6097722286464435,10.523782589924593,0.5,0.0
176,unvaccinated,1.8708286933869707,5.477225575051661,0.0,0.0
176,vaccinated,5.1478150704935,12.328828005937952,0.0,0.0
177,unvaccinated,1.6583123951777,5.916079783099616,0.0,0.0
177,vaccinated,4.6097722286464435,10.464224768228174,0.0,0.0
178,unvaccinated,1.6583123951777,4.358898943540674,0.0,0.0
178,vaccinated,3.391164991562634,10.8397416943394,0.5,0.0
179,unvaccinated,2.29128784747792,4.69041575982343,0.0,0.0
179,vaccinated,4.716990566028302,10.404326023342406,0.5,0.0
180,unvaccinated,2.9154759474226504,5.852349955359813,0.0,0.0
180,vaccinated,4.358898943540674,11.236102527122116,0.0,0.0
181,unvaccinated,3.24037034920393,5.5,0.0,0.0
181,vaccinated,4.301162633521313,10.559356040971437,0.5,0.0
182,unvaccinated,2.345207879911715,5.634713834792322,0.0,0.0
182,vaccinated,4.06201920231798,12.658988901172163,0.0,0.0
183,unvaccinated,2.8722813232690143,7.664854858377946,0.0,0.0
183,vaccinated,3.968626966596886,9.937303457175895,0.0,0.0
184,unvaccinated,1.8708286933869707,7.106335201775948,0.0,0.0
184,vaccinated,3.1622776601683795,12.5,0.0,0.0
185,unvaccinated,2.1213203435596424,6.6332495807108,0.0,0.0
185,vaccinated,4.47213595499958,13.856406460551018,0.0,0.0
186,unvaccinated,2.598076211353316,5.361902647381804,0.0,0.0
186,vaccinated,2.6457513110645907,9.394147114027968,0.0,0.0
187,unvaccinated,2.3979157616563596,4.663689526544408,0.0,0.0
187,vaccinated,3.7416573867739413,7.826237921249264,0.0,0.0
188,unvaccinated,1.8027756377319946,6.819090848492928,0.0,0.0
188,vaccinated,3.640054944640259,12.658988901172163,0.5,0.0
189,unvaccinated,2.345207879911715,6.34428877022476,0.0,0.0
189,vaccinated,5.979130371550699,12.806248474865697,0.0,0.0
190,unvaccinated,1.7320508075688772,6.5,0.0,0.0
190,vaccinated,3.9370039370059056,10.23474474522936,0.5,0.0
191,unvaccinated,1.8027756377319946,6.244997998398398,0.0,0.0
191,vaccinated,4.924428900898052,15.86663165262243,0.0,0.0
192,unvaccinated,2.1213203435596424,7.106335201775948,0.0,0.0
192,vaccinated,6.2048368229954285,16.424067705656842,0.0,0.0
193,unvaccinated,4.123105625617661,7.582875444051551,0.0,0.0
193,vaccinated,4.898979485566356,13.200378782444085,0.0,0.0
194,unvaccinated,3.427827300200522,4.847679857416329,0.0,0.0
194,vaccinated,4.9749371855331,12.874393189583733,0.0,0.0
195,unvaccinated,2.8284271247461903,8.306623862918075,0.0,0.0
195,vaccinated,4.58257569495584,18.741664813991314,0.0,0.0
196,unvaccinated,2.29128784747792,5.5901699437494745,0.0,0.0
196,vaccinated,5.315072906367325,8.426149773176359,0.0,0.0
197,unvaccinated,2.0,8.0,0.0,0.0
197,vaccinated,4.847679857416329,10.88577052853862,0.5,0.0
198,unvaccinated,2.598076211353316,7.0,0.0,0.0
198,vaccinated,4.924428900898052,12.509996003196804,0.5,0.0
199,unvaccinated,3.774917217635375,5.678908345800274,0.0,0.0
199,vaccinated,5.70087712549569,16.62828914831589,0.5,0.0
200,unvaccinated,2.0,6.519202405202649,0.0,0.0
200,vaccinated,5.1478150704935,11.302654555457314,0.0,0.0
201,unvaccinated,2.3979157616563596,5.123475382979799,0.0,0.0
201,vaccinated,4.949747468305833,14.5,0.0,0.0
202,unvaccinated,3.5,4.9749371855331,0.5,0.0
202,vaccinated,5.766281297335398,12.678722333105966,0.0,0.0
203,unvaccinated,2.8722813232690143,6.0,0.5,0.0
203,vaccinated,7.483314773547883,15.874507866387544,0.0,0.0
204,unvaccinated,2.1213203435596424,5.385164807134504,0.0,0.0
204,vaccinated,7.54983443527075,13.219304066402286,0.0,0.0
205,unvaccinated,1.5,7.968688725254614,0.0,0.0
205,vaccinated,6.726812023536855,11.368817000902073,0.5,0.0
206,unvaccinated,2.8284271247461903,6.164414002968976,0.0,0.0
206,vaccinated,6.48074069840786,17.284386017443605,0.5,0.0
207,unvaccinated,3.0413812651491097,5.830951894845301,0.5,0.0
207,vaccinated,6.144102863722254,11.302654555457314,0.0,0.0
208,unvaccinated,2.1213203435596424,4.358898943540674,0.0,0.0
208,vaccinated,5.315072906367325,10.331989159885913,0.0,0.0
209,unvaccinated,3.5,7.874007874011811,0.5,0.0
209,vaccinated,5.1478150704935,14.265342617687105,0.0,0.0
210,unvaccinated,3.968626966596886,7.599342076785332,0.0,0.0
210,vaccinated,6.5,17.698870020427858,0.5,0.0
211,unvaccinated,4.301162633521313,5.937171043518958,0.7071067811865476,0.0
211,vaccinated,6.614378277661476,18.069310999592652,0.0,0.5
212,unvaccinated,2.6457513110645907,10.307764064044152,0.0,0.5
212,vaccinated,5.291502622129181,6.98212002188447,0.0,0.0
213,unvaccinated,2.9154759474226504,7.106335201775948,0.0,0.0
213,vaccinated,7.88986691902975,19.949937343260004,0.5,0.0
214,unvaccinated,5.0,7.053367989832942,0.0,0.0
214,vaccinated,5.315072906367325,13.114877048604,0.0,0.0
215,unvaccinated,3.3166247903554,6.18465843842649,0.0,0.0
215,vaccinated,6.103277807866851,11.532562594670797,0.7071067811865476,0.0
216,unvaccinated,3.0,6.946221994724902,0.0,0.0
216,vaccinated,6.652067347825035,16.301840386901105,0.0,0.5
217,unvaccinated,3.9370039370059056,6.892024376045111,0.5,0.0
217,vaccinated,5.958187643906492,12.175795661885921,0.5,0.0
218,unvaccinated,2.958039891549808,6.48074069840786,0.0,0.0
218,vaccinated,5.1478150704935,18.01388353465182,1.0,0.0
219,unvaccinated,2.345207879911715,9.539392014169456,0.0,0.0
219,vaccinated,5.873670062235365,14.2828568570857,0.0,0.5
220,unvaccinated,4.092676385936225,6.782329983125268,0.0,0.0
220,vaccinated,10.476163419878482,16.740669042783207,0.5,0.0
221,unvaccinated,3.570714214271425,8.845903006477066,0.0,0.0
221,vaccinated,5.338539126015656,14.38749456993816,0.7071067811865476,0.0
